V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,SC0_0,SC0_1,SC0_2,SC1_0,SC1_1,SC1_2,Briefing,part,mediagebruik_1,mediagebruik_2,mediagebruik_3,mediagebruik_4,mediagebruik_5,mediagebruik_6,mediagebruik_7,mediagebruik_8,mediagebruik_9,ugt_1,ugt_2,ugt_3,ugt_4,ugt_5,ugt_6,ugt_7,ugt_8,ugt_9,ugt_10,ugt_11,ugt_12,ugt_13,ugt_14,ugt_15,ugt_16,ugt_17,ugt_18,ugt_19,ugt_20,ugt_21,ugt_22,ugt_23,ugt_24,ugt_28,ugt_29,ugt_30,nfm_1,nfm_2,nfm_3,nfm_4,nfm_5,nfm_6,corona1,corona2_1,corona2_2,corona2_3,corona2_4,corona2_5,corona2_6,corona2_7,corona2_8,corona2_9,corona2_10,corona2_11,corona2_12,corona2_13,corona3,corona4_1,corona4_2,corona4_3,corona4_4,Alg_app_intro1,alg_app_intro2,alg_app1_1,alg_app1_2,alg_app1_3,alg_app1_4,alg_app2_1,alg_app2_2,alg_app2_3,alg_app2_4,alg_app3_1,alg_app3_2,alg_app3_3,alg_app3_4,alg_app4_1,alg_app4_2,alg_app4_3,alg_app4_4,alg_app5_1,alg_app5_2,alg_app5_3,alg_app5_4,trust_media_1,trust_media_2,trust_media_3,trust_media_4,trust_media_5,trust_media_6,trust_media_7,trust_media_8,trust_media_9,pol_ken1_1,pol_ken1_2,pol_ken1_3,pol_ken1_4,pol_ken1_5,pol_ken1_6,pol_ken1_7,pol_ken1_8,pol_ken1_9,pol_ken1_10,pol_ken1_11,pol_ken1_12,pol_ken1_13,pol_ken1_14,pol_ken2,pol_ken3,pol_efficacy_1,pol_efficacy_2,pol_efficacy_5,pol_int,elect_part1,elect_part2,elect_part3,elect_part3_TEXT,DK_check,DK1,DK2,DK3,DK4,DK5,DK6,DK7,Overconfidence,Age,Gender,Education,Education_TEXT,Debriefing,LocationLatitude,LocationLongitude,LocationAccuracy
R_12lIEgIHs2DEyEj,Default Response Set,Anonymous,,,217.19.26.40,0,2020-04-21T07:59:29Z,2020-04-21T08:13:32Z,1,3,0.75,0.28867513459481,6.5,0.8125,0.25877458475338,1,1,0,1,7,0,0,3,0,7,2,3,2,2,2,1,3,2,4,3,3,2,1,1,1,1,1,2,1,1,3,1,1,1,2,2,1,3,3,3,2,1,3,4,Covid-19,1,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,Loon op zand,2,1,2,2,1,1,4,2,3,1,4,2,3,1,4,2,3,1,4,2,3,1,4,2,3,1,7,3,7,1,5,2,3,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,5,4,6,4,5,5,95,,1,Tweede,8,Emily,0.3,0.10,20,Geen idee,3,34,0,3,,1,52.3876953125,5.2789001464844,-1
R_2SqwyPHEhmHcfSv,Default Response Set,Anonymous,,,94.215.241.56,0,2020-04-21T08:27:51Z,2020-04-21T08:34:12Z,1,1.5,0.75,0.35355339059327,5,0.83333333333333,0.25819888974716,1,1,1,5,3,2,3,1,5,4,4,2,5,4,6,3,2,6,5,3,2,1,6,3,1,7,5,5,7,6,2,4,4,2,1,6,3,3,2,4,5,5,4,3,Wuhan virus,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,Wuhan,2,1,2,2,1,1,1,2,3,4,2,3,1,4,2,1,4,3,2,4,3,1,2,1,4,3,4,4,2,7,5,6,1,4,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,4,4,1,3,2,4,81,,1,Tweede,8,Emily,1,0.10 dollar,100 min,24,6,20,0,5,,1,52.696197509766,6.1909942626953,-1
R_2ylwjWuF4Gs31Me,Default Response Set,Anonymous,,,82.94.33.220,0,2020-04-21T08:36:28Z,2020-04-21T08:41:20Z,1,2,1,0,5.5,0.78571428571429,0.26726124191242,1,1,5,6,6,5,5,6,5,5,6,5,6,7,5,5,6,5,5,6,6,5,5,6,6,7,5,6,5,6,6,6,7,7,5,4,5,6,5,6,6,5,6,6,Covid19,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,Breda,2,1,2,3,1,1,1,3,2,4,2,1,3,4,2,3,1,4,2,3,1,4,2,1,3,4,5,6,7,5,6,6,5,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,6,6,6,2,5,4,95,,1,2,8,Emily,geen idee,Dollar /= Euro,5min,Geen idee,5,48,0,4,,1,52.199401855469,5.3739929199219,-1
R_2Sod7ZH3VDe4QGf,Default Response Set,Anonymous,,,94.157.90.67,0,2020-04-21T09:00:45Z,2020-04-21T09:05:51Z,1,0,0,0,4.5,0.75,0.27386127875258,1,1,2,3,3,4,4,4,4,5,4,4,3,3,5,6,6,6,5,5,2,2,3,3,4,4,4,2,3,3,3,5,5,5,5,5,4,4,4,5,5,3,4,3,Covid-19,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,Limburg,2,1,3,3,1,1,1,2,4,3,2,1,3,4,1,3,2,4,1,3,2,4,1,2,3,4,4,4,4,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,99,99,5,3,2,1,3,4,96,,1,Eerste,0,Juni,900,Ha,W,W,3,18,1,4,,1,52.382400512695,4.8995056152344,-1
R_1gTmRnTreUsNg7C,Default Response Set,Anonymous,,,143.179.67.84,0,2020-04-21T09:16:11Z,2020-04-21T09:16:20Z,1,0,0,0,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,,,,,NA,,NA,NA,,NA,51.585800170898,5.3206939697266,-1
R_z2UpH3SceroRhC1,Default Response Set,Anonymous,,,77.250.64.87,0,2020-04-21T09:27:19Z,2020-04-21T09:27:26Z,1,0,0,0,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,,,,,NA,,NA,NA,,NA,52.957901000977,5.9438018798828,-1
R_1ifKpXFFR9zBG28,Default Response Set,Anonymous,,,77.161.190.2,0,2020-04-21T09:18:10Z,2020-04-21T09:41:48Z,1,3,0.6,0.22360679774998,5.5,0.78571428571429,0.26726124191242,1,1,0,3,2,2,2,3,2,0,5,3,3,4,4,4,4,5,5,5,4,4,1,1,5,1,1,4,1,1,1,1,4,4,5,5,5,5,5,4,4,2,5,4,Covid-19,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,Wuhan,2,2,2,2,1,1,4,2,3,1,4,2,3,1,4,2,3,1,1,3,2,4,1,3,2,4,5,3,6,3,4,3,3,5,5,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,0,3,3,5,3,5,4,96,,1,tweede plaats,8,Dat is niet bekend,0.027,0.15 dollar,5 minuten,47 dagen,6,19,1,5,,1,51.981506347656,5.9488067626953,-1
R_1gcP9Y9WCkZui3Y,Default Response Set,Anonymous,,,83.83.153.77,0,2020-04-21T09:42:04Z,2020-04-21T09:42:13Z,1,0,0,0,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,,,,,NA,,NA,NA,,NA,52.10530090332,5.0885009765625,-1
R_SVsizUPBNVh7vPz,Default Response Set,Anonymous,,,77.248.187.15,0,2020-04-21T09:41:07Z,2020-04-21T09:45:16Z,1,1.5,0.75,0.35355339059327,6,0.75,0.26726124191242,1,1,5,4,5,5,5,5,5,6,6,5,5,5,5,5,4,4,4,6,5,6,6,6,5,5,5,6,6,5,6,6,6,6,7,6,4,4,4,5,5,3,4,4,Covid19,1,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,Diverse,2,2,2,2,1,1,1,3,4,2,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,3,4,4,4,4,3,2,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,4,4,2,3,3,3,81,,1,Eerste,6,Juni,9,10,5,Fixer,3,50,0,4,,1,51.877197265625,4.5218963623047,-1
R_237x7IEyGrU2qTm,Default Response Set,Anonymous,,,212.92.66.80,0,2020-04-21T09:29:00Z,2020-04-21T10:00:03Z,1,1.5,0.75,0.35355339059327,1,0.5,0,1,1,7,6,3,4,2,1,6,3,5,3,2,3,3,3,2,7,2,2,2,6,7,6,4,4,2,5,6,5,4,4,5,4,2,6,7,6,7,2,2,3,1,4,Wout,1,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,Braband,3,3,3,3,1,1,2,1,3,4,2,4,1,3,4,1,3,2,2,3,1,4,2,1,3,4,4,4,4,5,3,1,6,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,99,1,1,4,3,3,4,2,NA,,2,,,,,,,,NA,21,0,4,,1,51.283706665039,4.0540924072266,-1
R_3L7oaLdWp3ig9O3,Default Response Set,Anonymous,,,84.241.196.100,0,2020-04-21T10:14:32Z,2020-04-21T10:18:58Z,1,0.5,0.5,0,2.5,0.83333333333333,0.28867513459481,1,1,3,3,3,2,1,3,2,2,6,2,3,4,3,5,5,4,2,5,5,6,5,4,3,5,5,4,4,6,5,6,6,5,1,3,5,5,3,4,3,2,6,6,Geen idee,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geen idea,2,2,3,2,1,1,1,2,3,4,3,2,4,1,4,2,3,1,4,2,3,1,4,3,1,2,3,3,2,3,3,2,4,5,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,4,4,4,2,3,3,80,,2,,,,,,,,NA,22,1,3,,1,52.37190246582,4.8829040527344,-1
R_2ymgQU4PKMpDxio,Default Response Set,Anonymous,,,77.175.224.217,0,2020-04-21T10:20:01Z,2020-04-21T10:20:06Z,1,0,0,0,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,,,,,NA,,NA,NA,,NA,51.927093505859,6.5928955078125,-1
R_Zk06eKMbEnMIdZT,Default Response Set,Anonymous,,,145.133.122.193,0,2020-04-21T10:30:23Z,2020-04-21T10:43:37Z,1,0.5,0.5,0,4,0.8,0.27386127875258,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Covid 19,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,Amsterdam,2,3,2,1,1,1,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,7,7,7,7,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,99,0,7,7,7,5,5,5,82,,1,2e,8,Emily,?,"0,25",?,?,1,23,1,4,,1,52.04899597168,4.2727966308594,-1
R_1eVvoZAvmS29TuV,Default Response Set,Anonymous,,,86.86.200.104,0,2020-04-21T10:37:53Z,2020-04-21T10:48:39Z,1,2,0.66666666666667,0.28867513459481,5.5,0.78571428571429,0.26726124191242,1,1,4,5,6,5,6,6,3,3,5,3,4,3,4,5,5,5,5,5,5,4,4,2,3,1,1,1,5,2,2,2,5,1,5,4,1,5,5,5,1,4,4,4,Covid 19,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,Brabant,2,1,2,1,1,1,3,2,4,1,4,2,3,1,4,2,3,1,4,2,3,1,4,2,3,1,5,4,6,3,3,6,3,5,5,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,2,6,1,1,2,1,NA,,1,1,7,june,27,"0,10",100,24,3,25,1,3,,1,52.957305908203,4.7729034423828,-1
R_1ih446rA2tAJWGN,Default Response Set,Anonymous,,,213.127.114.150,0,2020-04-21T10:55:20Z,2020-04-21T11:19:55Z,1,0,0,0,5.5,0.78571428571429,0.26726124191242,1,1,1,5,4,5,5,1,0,1,1,4,3,3,3,4,4,5,3,5,3,4,5,3,2,5,4,5,3,4,5,3,4,3,3,4,4,3,3,1,5,5,3,5,Covid-19,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,Wuhan,2,1,2,1,1,1,2,4,3,1,1,3,4,2,2,3,1,4,2,3,1,4,2,3,1,4,4,2,5,5,5,4,6,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,99,99,4,3,3,3,2,2,NA,,2,,,,,,,,NA,30,0,5,,1,53.218902587891,6.5475006103516,-1
R_3kLC7TCMLxs6p5q,Default Response Set,Anonymous,,,83.81.77.92,0,2020-04-21T11:51:22Z,2020-04-21T11:51:32Z,1,0,0,0,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,,,,,NA,,NA,NA,,NA,52.496505737305,4.6631011962891,-1
R_cIqMcgJbtXtx2hz,Default Response Set,Anonymous,,,86.88.99.32,0,2020-04-21T11:45:17Z,2020-04-21T11:57:43Z,1,4,0.66666666666667,0.25819888974716,6.5,0.8125,0.25877458475338,1,1,3,6,6,0,7,2,5,2,6,5,2,2,2,6,6,6,6,5,5,6,1,1,1,1,1,1,2,2,2,2,2,1,3,1,1,1,4,4,3,2,2,3,Covid-19,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,Tilburg,2,1,2,2,1,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,5,5,2,5,2,2,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,5,4,6,5,5,5,84,,1,Tweede plaats,8,Emily,"0,007","0,05 dollar",5 min,47 dagen,6,17,0,1,,1,52.512603759766,6.1130065917969,-1
R_3FPfRrCxRQlVhr4,Default Response Set,Anonymous,,,178.85.179.226,0,2020-04-21T11:48:28Z,2020-04-21T12:01:52Z,1,2,0.5,0,6.5,0.8125,0.25877458475338,1,1,0,4,1,7,7,0,5,0,3,2,3,3,3,6,5,5,6,2,6,4,1,1,2,3,3,2,4,4,3,4,4,5,6,4,3,4,5,2,2,2,5,4,Covid-19,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,Ergens in Brabant,2,1,2,2,1,1,1,2,4,3,3,2,4,1,4,2,3,1,3,4,2,1,3,4,2,1,6,3,7,3,4,2,3,5,4,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0,5,4,5,4,5,5,80,,1,Plek twee,8,Emily,3,0.05,5 minuten,47,7,20,0,4,,1,52.044799804688,5.6461029052734,-1
R_vPKf3EbxBsANU2t,Default Response Set,Anonymous,,,89.98.228.220,0,2020-04-21T12:10:40Z,2020-04-21T12:31:29Z,1,2,0.66666666666667,0.28867513459481,6.5,0.8125,0.25877458475338,1,1,0,2,0,0,0,0,2,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,covid 19,1,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,loon op zand,2,1,3,2,1,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2,4,1,7,4,7,1,1,1,1,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,99,1,3,7,1,1,2,5,86,,1,je loopt derde,zeven,emily,90,10 cent,20min,47,5,60,1,1,,1,51.438400268555,5.4633941650391,-1
R_3PvH8Z4Q1ntuTRI,Default Response Set,Anonymous,,,145.129.176.116,0,2020-04-21T13:43:02Z,2020-04-21T14:01:51Z,1,1.5,0.5,0,6.5,0.8125,0.25877458475338,1,1,4,7,1,2,2,1,5,2,4,5,7,7,7,5,3,7,7,7,7,7,4,3,4,2,2,3,1,2,4,3,1,5,7,7,1,1,7,5,7,4,3,3,Covid-19,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,Brabant,2,1,2,2,1,1,2,3,4,1,2,4,3,1,4,2,3,1,3,2,4,1,4,3,2,1,5,5,6,6,4,5,3,4,4,1,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0,5,4,5,3,4,2,NA,,1,Tweede,8,Emily,30,€0.10,1min,47dagen,5,36,1,4,,1,52.366394042969,4.8495941162109,-1
R_3G96KjWK8hHysdO,Default Response Set,Anonymous,,,83.84.212.158,0,2020-04-21T13:45:05Z,2020-04-21T14:08:03Z,1,2.5,0.625,0.25,2.5,0.625,0.25,1,1,7,7,7,7,7,0,7,7,7,5,6,5,4,5,6,7,6,7,6,7,1,1,4,1,1,1,1,1,1,1,1,6,6,1,1,1,6,3,1,2,4,4,Covit 19,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,Limburg twee steden ziekenhuis,1,1,1,3,1,1,2,4,3,1,2,4,3,1,2,4,3,1,3,4,2,1,3,4,2,1,6,6,5,5,5,4,4,5,5,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,0,6,3,4,4,5,5,95,,1,Tweede,7,Emily,270,Een doller,100,24,4,52,1,3,,1,52.058807373047,4.2366027832031,-1
R_2abQY79a9NEBLC9,Default Response Set,Anonymous,,,86.91.219.151,0,2020-04-21T14:06:41Z,2020-04-21T14:09:44Z,1,1,0.5,0,5,0.71428571428571,0.26726124191242,1,1,3,5,4,6,7,7,5,6,6,5,5,5,6,5,5,5,6,7,6,6,6,5,5,3,5,6,6,6,5,6,5,5,6,6,5,4,5,6,5,3,5,4,Corona,1,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,Italie,1,1,2,2,1,1,3,4,2,1,1,3,2,4,3,1,2,4,2,3,1,4,1,3,4,2,5,4,4,3,5,4,6,5,6,1,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,0,0,5,6,4,5,4,4,80,,2,,,,,,,,NA,25,1,4,,1,51.839401245117,4.3556976318359,-1
R_10IyRgomN18o1TX,Default Response Set,Anonymous,,,82.95.95.149,0,2020-04-21T14:12:56Z,2020-04-21T14:20:16Z,1,3,0.6,0.22360679774998,7.5,0.83333333333333,0.25,1,1,1,4,5,0,7,3,0,0,3,2,4,4,4,4,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,4,4,1,2,1,2,Covid-19,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,Loon op zand,2,1,2,2,1,1,4,2,3,1,2,3,4,1,4,3,2,1,4,3,2,1,4,3,2,1,6,4,7,4,4,4,4,5,3,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,0,4,4,3,2,4,4,95,,1,Eerste,8,Zou Juni kunnen zijn,Een gat is leeg,"0,10",5 minuten,47,5,60,0,1,,1,51.863494873047,4.6018981933594,-1
R_1GCuMCSx3OAo3kt,Default Response Set,Anonymous,,,77.167.69.132,0,2020-04-21T14:04:51Z,2020-04-21T14:21:06Z,1,3,0.6,0.22360679774998,5,0.83333333333333,0.25819888974716,1,1,1,2,1,2,1,1,2,0,1,2,3,1,1,3,4,2,1,3,2,2,3,1,1,2,1,1,3,3,2,3,1,1,4,4,2,2,5,3,1,2,5,4,Covid-19,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,1,NA,Geen idee,3,1,2,2,1,1,3,2,4,1,4,3,2,1,4,2,3,1,3,2,4,1,4,2,3,1,5,4,5,3,5,3,6,5,3,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,99,2,1,3,1,1,1,NA,,1,Tweede,8,Emily,"0,27","0,18 euro",100 minuten,47 dagen,5,18,1,1,,1,51.887603759766,5.2682952880859,-1
R_247AoYEc7KdfoXk,Default Response Set,Anonymous,,,85.146.19.105,0,2020-04-21T14:51:40Z,2020-04-21T14:51:53Z,1,0,0,0,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,,,,,NA,,NA,NA,,NA,51.460006713867,5.4909057617188,-1
R_tYvyaSd6n6NlY0p,Default Response Set,Anonymous,,,89.200.14.82,0,2020-04-21T14:59:52Z,2020-04-21T15:11:14Z,1,0.5,0.5,0,6,0.85714285714286,0.24397501823713,1,1,2,7,7,7,3,0,0,0,2,4,4,4,7,5,6,5,5,6,5,5,5,4,3,4,4,5,5,4,4,3,3,5,5,4,3,5,6,6,5,3,5,5,Covid 19,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,Loon op zand,2,1,2,2,1,1,4,2,3,1,3,2,4,1,3,2,4,1,4,2,3,1,1,3,4,2,5,4,5,4,3,4,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,0,0,5,5,5,2,5,5,89,,1,Tweede,8,Juni,3,0.10,5,24,6,24,0,3,,1,52.118499755859,5.0885009765625,-1
R_2xIVQwwXK9L6Gvq,Default Response Set,Anonymous,,,84.26.55.0,0,2020-04-21T16:45:40Z,2020-04-21T16:45:46Z,1,0,0,0,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,,,,,NA,,NA,NA,,NA,50.826797485352,5.7245941162109,-1
R_22xbGtNIE58rtQH,Default Response Set,Anonymous,,,213.127.101.14,0,2020-04-21T16:39:45Z,2020-04-21T16:50:58Z,1,0,0,0,4,0.8,0.27386127875258,1,1,0,2,2,0,0,3,4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,5,5,2,5,4,5,2,5,5,1,3,1,4,5,4,1,Covid-19,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,Weet ik niet,2,2,2,1,1,1,4,3,2,1,1,4,2,3,4,3,1,2,4,1,3,2,1,4,2,3,1,1,4,3,5,6,1,2,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,1,4,1,1,1,NA,,1,Tweede,8,Juni,26000,0.10,S,17,5,25,0,1,,1,51.450897216797,5.4757995605469,-1
R_3dZnS9KQngXSITy,Default Response Set,Anonymous,,,83.160.185.188,0,2020-04-21T19:55:10Z,2020-04-21T20:01:50Z,1,2.5,0.83333333333333,0.28867513459481,4.5,0.9,0.22360679774998,1,1,0,1,1,3,3,3,3,0,0,1,3,3,3,3,3,1,1,1,1,3,1,1,3,1,1,1,6,6,6,7,3,3,1,1,1,1,1,7,3,1,7,7,Covid 19,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,Eindhoven,2,1,2,1,1,1,2,3,4,1,3,1,2,4,3,2,4,1,4,3,1,2,3,2,1,4,1,4,7,7,5,4,3,2,7,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,1,1,3,2,4,3,1,1,NA,,2,,,,,,,,NA,23,1,3,,1,52.363998413086,4.8659973144531,-1
